"","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9","LD10","LD11","LD12","LD13","LD14","LD15","LD16","LD17","LD18","LD19","LD20","LD21","LD22","LD23","LD24","LD25","LD26","LD27","LD28","LD29","LD30","LD31","LD32","LD33","LD34","LD35"
"Spilogale_angustifrons",-12.8604089249446,6.70009785285498,-1.45546279644024,2.89387999083317,2.32160013577277,0.695273219844217,-1.48842412575405,1.56482044499705,-1.90345615622966,-1.31261120094383,1.85912606732031,-0.741652522025038,-0.383488862152266,1.01589713398323,-0.349725574466067,1.2006250434036,-0.519461685065848,-0.913803083680394,0.305776913799713,-0.130141761051749,0.317172326180924,-0.174555744096224,-1.00179982491694,-0.664494599128086,-0.505651230285807,0.171935396639408,0.0201541195845777,-0.333621089256729,-0.150133945060928,-0.653566484282951,0.288055858713188,-0.0689374582949256,-0.100067193182461,-0.250729990594255,0.0353362421926406
"Spilogale_gracilis",-12.7610313425709,6.22624066236711,-1.78349089087137,3.36105883709269,1.844284890039,0.976534085961783,-1.0760318645599,1.89786038527913,-2.18334949366122,-2.10333154426305,2.4053679069393,-1.03897866712369,-0.116770996705282,1.05528526921982,-0.581443827302716,0.806159058470684,0.331653049641085,-1.42843875915242,0.55926873033866,0.999007018902958,0.0964772180909458,0.0427863954204196,-0.403237858731632,-1.53775567073934,-0.556822215666689,-0.0164430614530526,-0.429278929841856,-0.550921455036152,-0.076935810775666,-0.690990758408513,0.455063861080858,-0.519544947207794,0.597663405591932,-0.169382342436272,-0.245964719932023
"Spilogale_putorius",-12.4128083942484,6.8126992327272,-1.12525235795233,2.69493425173514,2.13030156465247,0.87268241994302,-1.7446484709338,1.51665151326718,-1.92810445171877,-1.41471348251314,1.79577965386889,-0.660920284729014,-0.584020548111918,1.10310669794945,-0.0338992983340846,0.712761034442846,-0.47651933952643,-0.884699385396566,0.194685041831735,-0.159635963956734,0.537952749618289,-0.0485316894318837,-0.899565259644175,-0.516325948453969,-0.639596678433495,0.047737836064716,0.0630633974136402,-0.265390706771388,-0.196112189752089,-0.420744970390549,0.323139014041386,-0.178825594405379,-0.0593225637265751,0.0180924874207969,-0.0680578135780923
"Eira_barbara",-2.70201366902406,6.26262326895109,-1.22751409358133,-3.78391684845629,0.00577599907213466,-4.45507191095185,-0.265057271620322,1.84423834277508,1.37169106917724,-0.778922698000874,-0.981253644990926,-0.491627955347622,0.238340069000587,-1.0646687677507,-2.81781094463744,0.936077731227781,0.941165491700955,1.67205022197195,-0.622433182233428,-0.208649910598352,-1.53867007095566,1.06194605103688,-0.251353258945207,-0.584887272888971,-0.508780962673802,0.4000496532493,1.76765653969781,0.976333622684889,-1.12339349674835,-0.965747603711003,0.114401126572242,0.616129258436225,-0.10302360453304,0.549583610021015,-0.376859317051165
"Enhydra_lutris",7.12856044978377,14.9008672927707,3.30098601495298,-1.80725475124309,1.75064003153791,3.52291694153054,0.632038584921911,3.78744579460809,6.49551499396213,-0.316231184773881,0.0994491683924085,0.410312215495165,0.40115845678731,4.02216435014194,5.38626821076969,2.5240066012107,0.403183550344378,4.75099696371853,-2.16711846400802,-0.220277196156098,-1.11731333720382,-0.65729433910062,-0.411647993034018,0.537462850382449,0.357989822377464,-0.854154587687106,1.98839835557818,-1.03537406004666,-0.00296624290332792,-0.091324664073827,-0.347501699062557,0.714501800787177,-0.524010817852983,0.0898905835765668,0.53148703519755
"Galictis_cuja",-8.08636901483807,9.40214522638892,-1.12803332494356,-0.113347505073751,0.286770356376198,-2.91848210631984,-0.828861450209612,0.792652915592504,-0.0735163836369591,-1.19626054278661,0.653603195647775,-0.611304532052493,-0.0539843816117815,-1.21129248492481,-0.452527831598482,0.578188815226576,0.353830160571366,0.742223376396503,-0.296908977579974,0.325939788721723,-0.317660922085766,1.26621282600221,0.636797983275272,-0.681217883325815,-0.99257072497387,-0.728003626765744,-0.014207419930737,0.482208849575388,-0.622458824582818,-0.0410241147893274,-0.717250517513791,0.684457609097394,-0.0122782974884057,-0.28536113111106,0.0849495729676303
"Galictis_vittata",-5.38336246389122,9.26216877012725,-0.793353101652363,-0.590585494468471,-0.151291296206556,-3.57201396644855,-0.718958936887148,-0.0249241651260499,1.16495447651401,-1.29043723862575,-0.00540473493082973,-0.814162393586942,0.329647293923175,-0.306537125610665,0.236835075295711,1.17140243185335,0.523277112445049,0.919525986955443,-0.724130193388969,0.754341506048714,-0.290875698088195,0.375267842584086,0.499416668459178,-0.341926256738313,-0.635217406435909,-0.00155092525699796,0.0233852755669508,-0.290811416899431,-0.301381355575427,0.520071199169507,-0.16990719352035,0.359379896582354,-0.285859981812263,0.141805528515816,0.0945705709627264
"Gulo_gulo",0.224517702479456,4.77593499256736,-1.3766344180515,-4.03069369358888,-1.48804562292839,-4.720262420775,3.41811330307025,4.17490572375128,2.63980851432773,-0.674443151757943,1.68058509562739,-0.907879712783602,-0.852104800049507,2.24323610240603,-2.3572167715358,0.364182615533584,1.13988113855828,0.434884641353551,-3.0514687416137,0.456329710043258,-0.641752802041116,-3.11144679610693,0.142987859773906,-1.36281642730587,-0.136369475040953,-1.67746263413709,1.09229500256832,1.37164029106706,0.117010026308644,-0.524870911309507,-0.857122116666427,0.429401223737001,0.872324809933511,0.653067239090904,0.100213122624563
"Ictonyx_libyca",-13.5741777226392,6.71075426165602,-2.4608842335749,3.56815512989736,1.65542573410874,-0.124079339080141,-0.764107148550383,1.34986997989743,-0.925407938176956,-1.58456192716519,1.95708172346821,-1.04522599981689,0.0102116508767429,-0.567067611379069,-0.349672910033143,0.439069481144019,-0.262693333431409,0.165597558631144,0.041469183140721,0.573770566806547,-0.13353859363652,-0.626689378406864,-1.10331872446929,-0.138297950793978,-0.741116954988045,0.255794723881271,-0.16564586422094,0.186486385189867,-0.0306732438132443,-0.0972605432201024,-0.0973578738123544,0.250924683554155,0.0708898174368808,-0.172641519698325,0.21156783086359
"Ictonyx_striatus",-10.4270213341677,6.28624136649776,-1.44730810151782,1.23866621094704,1.25011369201868,-0.940595905052033,-0.171727316254867,1.74878737781247,-0.0209352106403843,-1.06539713556336,0.76650485498656,-0.992248069081092,0.170499894359425,-0.153940476685187,0.16282897623994,-0.233505054319289,-0.237639799445585,0.553640204633107,-0.377187333524139,0.235596690617233,0.139811879045821,-0.589316819048071,-0.107782364874272,-0.288473380740079,0.0515678590492072,0.285352826359039,0.486256454930733,-0.0629706513958679,0.350322345044635,0.690161692156811,-0.109131234993534,0.303696868159869,-0.297447755727907,0.026930667062708,0.0796959408853135
"Lontra_canadensis",-0.581801708643185,11.3533764781796,-1.97545359556299,-0.808791513727165,-2.77141794300945,-0.678643252184874,0.0768187272081975,1.95379853794755,3.36925449259654,-0.838378212022835,0.259880688566104,-1.24580991709309,0.716758790875169,1.85125498914648,1.12553696590497,0.814410937848034,-0.435328608813282,1.85920240923339,-1.49953529989516,2.38747498987196,0.794059821595789,1.20854967807357,1.13452832309581,0.00769261531660077,0.493728703951468,-1.44074896764214,-1.2400821722005,-0.464453481676882,-0.757309495457436,0.455038525907777,0.215686314304799,0.335944981256878,-0.236280386520695,0.306093457853906,0.317099528124442
"Lontra_longicaudis",-1.49897427858103,11.6315723100787,-0.761273036173267,-0.395373634000375,-2.95514956406492,-0.67555515342651,0.11429797646876,3.24043983999182,3.57346782011636,-0.238985003268954,-0.349502441301799,-1.29003699780155,0.719767580372153,1.94402473499821,1.09001122607759,1.06827176021504,-1.504830809233,1.89782448255173,-1.58750391877912,1.44029976241659,-0.0136664021435825,1.29829815748917,0.548469653817384,0.179080664774091,0.314604070540662,-1.12559796124256,-1.34686397428103,-0.22355993531032,-0.426054055511082,0.451451470600491,-0.330696626402488,0.259743923425452,-0.335378882824444,-0.399534317234646,-0.121059169078661
"Lutra_lutra",-2.37983953738614,8.17419243699825,-1.58018818165581,-0.485343305132741,-3.65530496132662,-1.44324759743383,-1.57644599435514,2.20990011634065,1.77604936129178,0.946309010659627,-0.180315008199476,-0.611197134293573,2.1077234351654,1.23367824648738,-0.143887810926584,-0.54306092277015,-2.39010541011512,2.30193496899176,0.644193484271164,1.23450674016505,0.307864887723664,0.478793442755861,1.12336516519051,1.11845813827346,0.476879741767084,0.116689666680468,-0.599696216944565,-0.508927829143534,-1.36553465598157,0.319332270159837,1.01787787889553,-0.581584849304567,-0.511980132262243,0.0250962912192202,-0.257911854580831
"Martes_americana",-9.37396737331365,4.46131093530109,-2.40899656066278,-0.0829561578151859,-1.14953050606266,-1.674848498856,0.732726496941546,0.441661068012805,0.117801051630353,-1.06541527980628,0.833321637018972,0.777879432765881,-0.328260041665875,-0.504721281954484,-1.04649836540302,0.493069918196249,0.217339620944269,1.56947078688965,-0.187676646848961,0.182827120993138,0.353404947093392,-0.521037988672707,-0.661083696889409,0.536105637323484,0.827471575317025,-0.512270589796513,-0.157191375404448,0.22174718103114,0.342846323894241,-0.430516708038807,0.168327615031103,0.0723974681783601,0.196712083527573,0.034571228261665,0.383475055122657
"Martes_flavigula",-5.47840104654559,5.94291560360521,-1.20036579736257,-2.21793132779394,-2.74544505921296,-2.51584926955338,-0.67415621721576,2.07624687500348,0.638302588423868,0.502088628771709,-0.0849961743734192,1.70285919736437,0.783840156903841,-0.644468943757926,-2.12528762219414,-1.174779679643,-1.31520508743043,1.37601954445484,0.375318567249044,-0.84037749921316,-0.159539975848727,0.625228953757558,-0.489636707667389,0.6752723995886,-0.0265074513748746,0.0636373233377001,0.191685768945079,-0.0164107951042973,-1.3136342697444,-1.10042702215729,0.0269810069492351,-0.0151092464000566,-0.840839504473001,-0.706579189628944,0.577576052028667
"Martes_foina",-8.64145724520261,4.565625148199,-2.23810083410589,-0.748012674791469,-0.92570458063753,-1.76999961058516,0.714396683270871,0.986398357543259,0.778652883306785,0.27607401050145,0.560220985247908,1.50995654872213,0.645381034659268,-0.534249679599209,-0.865045893932894,-0.346219445534955,-0.714214333954259,0.818210033275804,-0.087055517283213,-0.167738922515999,0.351541662339172,-0.595062208677573,-0.939675623275907,0.240057974654283,0.197965928632875,-0.914774532552014,-0.0906274983749425,-0.22883573834861,-0.0830766461244205,-0.0451790230423259,-0.0639909225791829,0.169602153575681,-0.0486288032427988,-0.326480441730421,0.278553346722542
"Martes_pennanti",-5.8913836714777,3.32949341750002,-2.6609202427571,-1.80110539609215,-2.89705401305107,-3.18789207643377,1.40420548110872,-1.12901321803079,0.865788228279634,-0.270211128240419,0.187512045826439,0.269228255220975,2.27489619868574,-0.831634411500014,-1.18371263727611,-0.322521010231701,0.92536071606257,1.1285767681271,-1.31907138773379,-0.948514074194343,1.04941718565727,-1.68052542489123,-1.48576087098995,-1.06807999090526,-0.724876144818581,0.105215647846111,0.559106202109857,-0.583001905447412,0.928698890470966,-0.274793508325401,-0.55167262407836,-0.129534530259081,-0.28096009214879,-0.285100465648731,0.722124115633304
"Martes_zibellina",-8.05689842398569,4.59738164580871,-2.35052533085123,-0.757011681759651,-1.62687215889133,-1.80740649990228,0.182464692703671,-0.0195947807353825,0.220717089882939,0.143325459360177,-0.0738724198396389,0.912936160136568,0.732195057152031,-1.33125052447813,-0.750792149805821,-1.06249449229145,-0.521371963383538,0.68424823723193,-0.457722738654742,-0.2619596615247,0.745684131098412,-1.05489009987117,-1.31069491951706,0.0575798092941288,0.437373287887443,-1.05669590054904,0.143414831257037,-0.454905429860209,0.153466492979305,0.147305550404766,0.49250418099314,0.134907459874667,-0.182196502668136,-0.268600000243647,0.674852394243373
"Melogale_moschata",-8.90770409920075,3.77242116683476,-2.55536335771284,1.61662973747785,0.666993281495041,-1.05282331306183,-1.06183262442785,2.54224172007352,1.22825504876661,-0.410646697192789,1.19180755601856,-0.559134808274492,1.41319087909118,1.37761295805063,0.327196259040737,0.950677799694239,-0.917678001092025,0.0191932740923382,0.217273450012009,-1.28781362366501,-0.288608646147217,-0.828481373252388,-0.389572370620465,0.472156719621585,0.217430448465338,0.385016999059613,0.248598906277431,0.997788662528503,0.00336042000047965,0.311248587667504,0.963837775505788,0.235651214163143,-0.467336523042604,0.0186278287999272,-0.129773948082102
"Melogale_personata",-9.03111126270806,4.68380407520003,-2.66086890461643,1.60060465402201,-0.299441695996029,-1.26563825503845,-0.310341665300412,1.64197895500337,0.35624683306595,0.0922258381310749,0.906134233794812,-0.404782540737206,0.73630231137651,0.572183981590749,0.000131147606471593,0.34191238517379,-0.868499892176008,1.08756099117271,-0.340204981378489,-0.367536549298492,-0.0577825506288482,-0.570291327363707,-0.344252376461182,0.129709541333013,-0.729852449361728,0.120060656612124,0.258738532209701,0.0217924536268683,-0.276963475435453,0.0856959734627869,0.198513504941101,0.333001369358779,-0.65351715651403,-0.0283406837466105,0.460452453683035
"Mustela_erminea",-14.2122724655253,7.24691129403446,-0.626756302356214,2.72858808420577,1.33255751097105,-1.46459850594952,-0.951462973868087,0.366200105194666,-2.03354222529017,-1.36522772410435,1.61443825632702,0.0237815735497385,-0.505779817913595,-1.17140301851483,-1.84480512294335,0.00557348281720164,-1.30053138714443,1.110501312836,1.26782855141014,-0.910305295765634,-0.68532135017015,0.535272602957559,-0.565372354914856,0.958949700808526,0.143947101944691,0.374250577894678,0.00261455412917065,-0.648231479374669,-0.232910484603534,-0.134434663720355,-0.246181995008515,0.317337093317926,0.0848672066709615,-0.0263553637884011,0.0352011894359288
"Mustela_frenata",-13.8839298135266,7.23631889247511,-1.11829593440722,2.55329109646692,1.07349327735074,-1.34893593144222,-0.589427587040903,0.136694629860333,-1.67503890623096,-1.87756673292225,1.62554045616546,-0.165376071965105,0.346720947104696,-0.796334481745207,-1.15145705164481,-0.231544954690425,-0.764343781003901,0.052137838855765,0.662316471002899,-0.603714580962116,-0.37937711203445,0.426104161965464,-0.894574294328583,0.00582144036072807,-0.41604906947159,0.0227902082416338,-0.0234598888857999,-0.398780015834456,0.158404939045918,0.0519103622956553,-0.35867700229235,0.450595773473282,0.574500693271794,0.553259043715017,-0.293190773540138
"Mustela_nigripes",-11.3290296840644,7.19983081809868,-0.530140085977866,0.949503207428433,1.36435808243061,-1.9738600373503,-0.600494277527519,-0.6833077919782,-1.00010921029645,-1.96070919663354,1.37394797214719,-0.467261001035539,0.962013072999131,-0.580895895141174,-0.171576360323179,-1.38056169243448,-0.30184289952889,0.260058646410861,0.112426841977656,-0.618702034837967,0.9503080904151,0.00986089503862653,-0.342428619869921,-0.186471217760741,-0.729625948762368,-0.328059231907868,-0.1990326776114,-0.562402265747932,0.789671960090242,-0.281584619667587,-0.700330069350645,-0.145395826564308,-0.156444558706994,0.379058733204468,-0.607116490141367
"Mustela_nivalis",-15.7947133796958,7.23172915850757,-0.738334050956219,3.08379413071433,1.7361385860512,-1.46726341079466,-0.60336111728193,0.299189859980567,-2.33819468268818,-1.40410844349981,2.14176822419014,0.189135118364773,-0.085892335298469,-1.07051413835287,-1.91753799091674,0.117773990604944,-1.44079499285418,0.332652846032866,1.6546154566729,-1.08413993829118,-0.486993402124362,0.433385378744417,-0.831534889183125,0.747655757558989,-0.0456874868645185,0.151866439177107,0.06344716659532,-0.458183239639547,-0.43420396423904,0.216617175137839,-0.506353342240286,0.455118895777247,0.218749651202528,0.0659768817438061,0.108256803379918
"Mustela_putorius",-11.6674115727282,7.91940757888483,-1.0237638493632,1.20900306551986,1.21798071592996,-2.50178329728843,-1.02271030179936,-0.556173146903701,-0.893359215820446,-2.16516084254676,1.26245505565301,-0.301761082633196,0.289630852554597,-0.0968578214844575,0.0668442201048932,-0.718019687666193,-0.72748614072219,0.444874488813047,0.310628057232506,-0.405806259199355,0.393233185293328,-0.240993544157353,-0.190072966243381,-0.182098532612635,-0.0406494512426343,-0.322199715830358,-0.0379964605785894,-0.247120914329376,-0.32746398392436,-0.0841790745249645,-0.456705003334088,0.0152991436177849,-0.340261348614828,-0.455821680830074,-0.549208522039109
"Mustela_sibirica",-11.5832232912952,7.93372840747146,-0.816246173033517,1.12931546001209,0.586902166135939,-2.00695572354634,-1.18569609079981,-0.0577832988145925,-1.17042334098635,-1.537260332273,0.915016225685455,-0.0626743995308175,-0.0154799461959692,-0.989762252131541,-1.18238973928528,-0.282535057579556,-0.737035433383315,0.669086990570376,0.209769818239294,-0.725208420812473,-0.481586895882379,0.300205342040593,-0.443672543425421,0.61141967604575,-0.0121283879176064,0.363894775011033,0.00872782949131684,-0.515236835805946,-0.371033433136207,0.307502028853372,0.0671553870089205,-0.0778353589530765,-0.00747983354450144,-0.15601711658588,0.150482453466351
"Mustela_vison",-11.2752392269586,6.90105231671536,-1.03705322556462,1.84766125844584,-0.0176351331546478,-1.60917441269824,-0.479074777238599,0.699633460498653,-1.49589162032533,-2.27988504905007,1.26476077863713,-0.507983916724993,0.887788890011109,-0.396784537275577,-1.19265877307194,-0.67073989151255,-0.320839968343137,0.81178441821467,0.738726160336697,-0.782495258137112,0.139710842687227,0.465178453777719,-0.405303434049439,-0.299964696103804,-0.54439557822572,-0.137558053555718,0.059689191900344,-1.06308883502548,0.356388276211162,-0.1122411882797,-0.44526818453182,-0.123231777952884,0.591198875557714,1.03173673331648,-0.576150051772666
"Poecilogale_albinucha",-12.1282638972312,8.97505229223593,-0.963445780667689,2.07798307880189,1.80493347902103,-2.48509661118504,-0.88276402019513,0.103004379424624,-0.8194547658236,-2.47748935557293,1.56930184177762,-0.913708539770143,0.407824921667785,-0.869301619031187,-1.25768626329993,0.481811323237285,-0.470462014014596,0.422381943498782,0.406253041684144,-0.666396070957328,-0.139078947541074,0.469839219943238,-0.465588320688702,0.267559524811018,-0.821087021809429,-0.18570212234013,-0.10066465590616,0.607083495737403,-0.442662661284781,0.131600213358368,-0.102904956573965,0.231911011514526,0.204084373171834,-0.244104932524372,0.175693734481152
"Pteronura_brasiliensis",4.59362019659506,9.35954668427844,2.71135316315879,-8.88119168712804,-7.77150457108262,-0.793672302954952,2.86233733072441,0.25970190374963,8.54689913412161,3.62681898394646,-0.634838418818626,2.84293043618683,3.88134705874584,-1.85166171161649,0.43812494289089,-5.70602090170581,-4.15612294992737,1.12888742850866,0.824222130599719,1.11363241749434,0.816760924115716,1.60979504817996,2.29740509748305,1.85929745987888,-2.78621236431321,2.10447244136535,-1.11908170871071,0.0141130570314044,0.703382732587955,-1.09550624579232,0.079111430278604,-1.01588450098803,0.455130192716057,-0.309960245648292,-0.64809831448768
"Taxidea_taxus",-1.74436573319128,3.40869734306053,-1.12403929138755,0.591160420386393,-1.35633122070021,-4.30058263105169,2.20983464291681,1.67900655959359,2.83415194759573,1.85657477996641,0.509118593501697,-0.816921181000829,2.44188272659503,-1.92001092732932,-1.58755793608744,-2.07797457226384,-0.424454783292379,-0.951344329233464,-0.155455943364861,0.0465258308825874,1.10595180165882,1.44196179256479,0.64433710778332,-2.44190785294107,-1.13668456684239,-0.166117392081602,-0.943758723405843,0.397403497191865,1.0138876030161,-0.493272705845916,-2.00761273469453,-0.40161933767299,0.751338685551329,0.667611794483898,-0.645721958590691
"Odobenus_rosmarus",45.7958441827778,18.8563602391626,-12.8173395241907,6.14459928637954,31.5217306558331,-3.74113286653925,-1.36599538488541,1.54107312043212,3.95307748009458,1.11720636738393,-4.1713886023534,1.16567921797335,-3.81945778325584,0.596733583270483,-1.84501548728463,-2.51512464067594,-2.84144006905537,-0.891191754485976,-0.0352333222642756,-0.434890939450728,0.619557974375319,0.202158085303081,-0.206379040788326,-0.0600348515724296,0.381249915466976,-0.365071068252823,0.398705876852231,-0.152533935737391,-0.0259768863883489,-0.00261373978536295,-0.416528072188244,-0.319479090795594,-0.0277710480122728,-0.307113899069487,0.272878367252795
"Arctocephalus_australis",17.0635166667662,10.9843721803263,-10.0064601066221,-8.6720347480565,-1.14827144080838,9.73314389235352,-3.46410838229194,1.98501231088672,-1.19904361932628,-1.39289181056099,-1.96844785159979,-0.81956790346534,0.91102493101663,0.480517191472159,0.86976352663926,0.745873047230736,0.017255979751254,0.733710954812119,2.26711340523841,0.59369305661038,0.629318515670961,-2.84316673869233,-0.265838681589288,2.22901487374167,0.228012008878643,-0.765569358173319,-0.357621631321376,0.760688274091892,-0.798581766585,-0.0345952562135151,-0.618567102001951,0.00209907510445895,0.684432945884923,0.70444800221456,-0.44833266662082
"Arctocephalus_gazella",19.4814002267891,14.3477190144266,-13.1000306069921,-13.3632907879452,-0.992542747555687,11.7623946552397,-0.513674171710687,0.532888364290106,0.18085854256351,-0.0864570023734424,0.185627642055578,-2.94315706834543,-0.882859084785117,1.05854246096496,2.71568529818273,-0.498234502274014,1.32087747806384,2.54801760420161,2.73592638984523,0.761414275079569,-2.73022041718249,1.96282966958902,1.49011768179666,-1.85820539606332,-1.29007283090384,-0.933245760866801,-0.986383183089996,0.0749844747969073,0.6189203242103,-0.779113273743218,2.3481191982771,1.19844796128666,0.587223432731436,0.373788555908669,0.529026530299897
"Callorhinus_ursinus",16.8135081452589,13.9936675711891,-5.30719064728339,-10.3762707203806,-3.68207379732321,12.5283096045479,-7.43104984019429,0.216648775872097,-1.33209753159656,2.47725797394551,-3.72989362804659,0.534338466245517,3.73730314596241,1.36974098509662,-0.760737654301594,-0.438001042430094,1.09475429686174,1.83040050834581,4.24786847422619,-0.629227596212009,1.92901592117112,-0.25148870690647,0.485601871248682,-1.50803115787898,-0.425022898809515,0.0886951992586535,1.42971159824001,-0.33126636924203,-0.447020327826857,1.24048124908407,-0.077518358523385,0.260670077356584,0.227310085128623,-0.137942910450703,-0.80880519747782
"Eumetopias_jubatus",27.6137202562289,9.68780975431046,-18.9370444853284,-20.371726692404,-8.14165613437781,9.43299930525306,0.289556677103167,-1.47717645247066,-3.34109130575292,-3.70522648078296,4.76075272646115,5.07299063454393,-0.007576009827861,-2.40183749079859,0.994720281131537,-2.93951828336379,-1.18748084348026,-1.17649490183912,-2.89132576000999,-0.306889119343949,-2.9116078942486,-0.827799586232184,-1.7086702621388,-1.12181503168916,-0.47260987368522,-0.719591019057312,0.0919506268994837,0.110421564298205,0.21484369654574,0.351619653932926,-0.76325888161773,-1.13915002040211,-0.216503395610697,-0.496513549863583,0.112490801459126
"Otaria_byronia",24.1102466705922,12.8251099003298,-15.5923224253853,-20.962277426962,8.77594308612958,0.394749555282725,11.6837889208998,-8.65495399066297,1.27654571002065,-1.64503271074853,6.50313781477558,-5.84891837049028,3.1552409395065,-6.69032068142515,-2.81971845469195,6.0710035152717,0.655078038318221,-1.24059240795988,-1.27587485187348,0.0828797803506718,3.97344411443295,1.2491612293216,0.965283917175436,0.20798661375917,0.164377162172149,1.2147933867099,-0.112329407867339,-0.554692637501267,-0.414998334144557,-0.258879179608714,1.19310503377669,0.266923316067892,-0.462931307809327,0.11427713704324,0.0526797772912588
